unq:name@System.system_id,unq:name,ls_from_star,blackmarket,max_pad_size,market,shipyard,modified,outfitting,rearm,refuel,repair,planetary
'CPC 20 6743','Aksyonov Keep',0,'?','L','Y','N','2015-12-30 20:01:30','Y','?','?','?','?'
'CPC 20 6743','Fullerton Arena',0,'?','L','Y','N','2015-12-24 18:23:15','Y','?','?','?','?'
'CPC 20 6743','Lyakhov Dock',3095,'N','L','Y','Y','2015-08-05 07:19:39','Y','Y','Y','Y','N'
'CPC 20 6743','Searfoss Vision',1881,'N','M','Y','N','2015-08-27 16:54:44','N','N','N','Y','N'
'CPC 22 212','Encke Orbital',2140,'N','M','N','N','2015-09-10 13:18:14','N','Y','Y','N','N'
'CPC 22 212','Goonan Beacon',0,'?','L','?','N','2016-01-14 11:11:55','Y','?','?','?','Y'
'CPC 22 212','Rechtin Gateway',60,'N','M','Y','N','2015-09-10 13:18:04','Y','Y','Y','Y','N'
'CPC 22 212','Roed Odegaard City',34,'N','L','Y','Y','2015-06-21 23:31:47','Y','Y','Y','Y','N'
'CPD-23 501','Malchiodi City',273,'N','L','Y','Y','2015-04-29 02:00:15','Y','Y','Y','Y','N'
'CPD-28 332','Hopkins Station',1524,'N','L','Y','Y','2015-11-07 18:47:59','Y','Y','Y','Y','N'
'CPD-28 332','Lebedev Hub',1800,'N','M','Y','N','2015-12-18 20:44:22','N','Y','Y','N','N'
'CPD-28 332','Winne Gateway',1583,'Y','M','Y','N','2015-12-22 22:55:17','N','Y','Y','N','N'
'CPD-51 3323','Brand Barracks',0,'?','?','Y','?','2016-01-06 17:24:02','?','?','?','?','?'
'CPD-51 3323','Tuan Dock',975,'Y','L','Y','Y','2015-06-21 23:17:28','Y','Y','Y','Y','N'
'CPD-59 314','Helin Hub',2045,'Y','L','Y','Y','2015-10-10 16:18:08','Y','Y','Y','Y','N'
'CPD-60 604','Gantt Enterprise',355,'N','L','Y','Y','2015-10-10 16:18:08','Y','Y','Y','Y','N'
'CPD-60 604','Melvin Port',423,'Y','M','Y','N','2015-10-10 16:18:08','Y','N','Y','Y','N'
'CPD-64 4178','Rocklynne Hub',366995,'Y','L','Y','Y','2015-03-13 21:48:28','Y','Y','Y','Y','N'
'CPD-70 2439','FOSSUM KEEP',0,'?','?','Y','?','2016-01-05 12:17:28','?','?','?','?','?'
'CPD-70 2439','Godwin Dock',2933,'Y','M','Y','N','2015-06-21 23:16:32','Y','Y','Y','N','N'
'CPD-70 2439','Szentmartony Dock',2136,'Y','M','Y','N','2015-05-05 02:55:57','Y','Y','Y','Y','N'
'CPD-70 2439','Weyn Dock',2106,'N','L','Y','Y','2015-10-10 16:18:08','Y','Y','Y','Y','N'
'CPO 24','Grabe Hangar',2707,'N','M','Y','N','2015-10-10 16:18:08','N','N','Y','Y','N'
'CPO 24','Heng Terminal',397,'Y','M','Y','N','2015-10-10 16:18:08','Y','Y','Y','Y','N'
'CR DRACO','Celebi Hub',5,'N','M','Y','N','2015-06-21 23:33:14','N','N','Y','Y','N'
'CR DRACO','Glidden Vision',0,'?','L','Y','N','2015-12-30 06:25:38','Y','?','?','?','?'
'CR DRACO','Semeonis Settlement',10,'N','M','Y','N','2015-10-10 16:18:08','Y','Y','Y','Y','N'
'CR DRACONIS','Andreas Horizons',425,'N','L','Y','Y','2015-03-13 21:48:28','Y','Y','Y','Y','N'
'CRATANAKULU','Sekowski Landing',868,'N','M','Y','N','2015-04-07 13:40:04','N','N','Y','Y','N'
'CRATARU','Humphreys Landing',0,'N','L','Y','Y','2015-10-10 16:18:42','Y','Y','Y','Y','N'
'CRATARU','Palmer Survey',0,'Y','M','N','N','2015-10-10 16:18:42','Y','Y','Y','Y','N'
'CRATHAJAPUS','Daley City',0,'Y','L','Y','Y','2015-10-10 16:18:42','Y','Y','Y','Y','N'
'CRATHAJAPUS','Godwin Station',0,'Y','M','Y','N','2015-10-10 16:18:42','Y','Y','Y','N','N'
'CRATHIGANIT','Iqbal Station',140,'N','L','Y','Y','2015-04-22 06:15:54','Y','Y','Y','Y','N'
'CRATHIGANIT','Resnick Market',79,'Y','L','Y','Y','2015-04-22 06:15:45','Y','Y','Y','Y','N'
'CRATO','Fast Landing',0,'Y','M','Y','N','2015-10-10 16:18:42','Y','N','N','Y','N'
'CRATO','Schiltberger Enterprise',0,'Y','M','Y','N','2015-10-10 16:18:42','Y','Y','Y','Y','N'
'CREVIT','Betancourt Station',0,'Y','M','N','N','2015-10-10 16:18:42','Y','N','Y','Y','N'
'CREVIT','O''Neil One',709,'Y','L','Y','Y','2015-12-10 14:20:46','Y','Y','Y','Y','N'
'CROATIGAE','Ambartsumian Port',6265,'N','L','Y','Y','2015-10-10 16:18:42','Y','Y','Y','Y','N'
'CROATIGAE','Barcelona Dock',6434,'Y','M','N','N','2015-08-15 13:45:22','Y','Y','Y','Y','N'
'CROATIGAE','Carrington Hub',6348,'N','L','Y','Y','2015-08-15 13:44:30','Y','Y','Y','Y','N'
'CROATIGAE','Delaunay Port',6325,'Y','M','Y','N','2015-10-10 16:18:42','N','N','Y','Y','N'
'CROATIGAE','Fraknoi Ring',121,'N','L','Y','Y','2015-08-15 13:43:59','Y','Y','Y','Y','N'
'CROATIGAE','Olahus Vision',6338,'N','M','Y','N','2015-08-15 13:44:46','N','Y','Y','Y','N'
'CROATIGAE','Qureshi Port',64,'N','M','Y','N','2015-08-15 13:41:36','N','N','Y','Y','N'
'CROATIGAE','Secchi Port',85,'Y','M','N','N','2015-08-15 13:43:39','Y','Y','Y','Y','N'
'CROM','Chorel Survey',1277,'Y','M','Y','N','2015-08-25 13:27:29','N','Y','Y','Y','N'
'CROM DUBH','Ball Station',542,'N','L','Y','Y','2015-07-01 08:11:15','Y','Y','Y','Y','N'
'CROM DUBH','Francis Landing',1370,'N','M','Y','N','2015-11-17 20:28:24','Y','N','Y','Y','N'
'CROM DUBH','Hornoch Ring',814,'N','M','Y','N','2015-09-24 08:45:13','Y','N','N','Y','N'
'CROMAN','Schwarzschild Dock',17,'N','M','Y','N','2015-04-03 21:28:52','N','N','Y','Y','N'
'CROMAN','Van Houten Port',815,'N','M','Y','N','2015-07-23 14:36:01','N','N','Y','Y','N'
'CROMEN','Ivanov Works',0,'N','M','Y','N','2015-10-10 16:18:43','N','N','Y','Y','N'
'CROMEN','Runco Depot',0,'N','M','Y','N','2015-10-10 16:18:43','N','Y','Y','Y','N'
'CROMOVII','Dall Horizons',392,'Y','L','Y','Y','2015-08-09 14:40:05','Y','Y','Y','Y','N'
'CROMOVII','Desargues Installation',508,'Y','M','Y','N','2015-10-10 16:18:43','Y','Y','Y','N','N'
'CROMOVII','Tshang Dock',648,'N','M','Y','N','2015-08-09 14:53:15','N','N','Y','Y','N'
'CROMOVIT','Guin Dock',10,'N','M','Y','N','2015-08-16 23:25:08','N','N','Y','N','N'
'CROMOVIT','Swanwick Prospect',13,'N','M','Y','N','2015-08-16 23:25:36','N','N','Y','Y','N'
'CROMOVIT','Watts Installation',7,'Y','L','Y','Y','2015-10-10 16:18:43','Y','Y','Y','Y','N'
'CROWFOR','Apgar City',7585,'Y','M','Y','N','2015-10-10 16:18:43','Y','Y','Y','N','N'
'CROWFOR','Ewald Station',6842,'Y','M','Y','N','2015-12-11 19:00:19','Y','Y','Y','N','N'
'CROWFOR','Makarov Terminal',7596,'Y','L','Y','Y','2015-10-10 16:18:43','Y','Y','Y','Y','N'
'CROWFOR','Simonyi Station',7648,'N','M','Y','N','2015-06-21 23:10:05','N','N','Y','N','N'
'CROWFOR','Szebehely Port',594,'N','L','Y','Y','2015-06-21 23:10:04','Y','Y','Y','Y','N'
'CROWFOR','Vaucanson Market',7684,'Y','L','Y','Y','2015-10-10 16:18:43','Y','Y','Y','Y','N'
'CROWFOR','West Point',0,'?','L','Y','N','2015-12-27 13:08:01','Y','?','?','?','?'
'CT PYXIDIS','Culbertson Depot',0,'N','M','Y','N','2015-10-10 16:18:08','Y','N','Y','Y','N'
'CT PYXIDIS','Stephenson Station',0,'N','M','Y','N','2015-10-10 16:18:08','N','N','Y','Y','N'
'CT TUCANAE','Arantilae',251,'N','L','Y','Y','2015-04-29 02:00:15','Y','Y','Y','Y','N'
'CT TUCANAE','Kapp Port',251,'Y','L','Y','N','2016-01-04 20:50:04','Y','Y','Y','N','Y'
'CT TUCANAE','Kurtz Colony',116,'N','M','N','N','2015-06-11 10:18:37','N','Y','Y','Y','N'
'CU CANCRI','Harvey Platform',6483,'N','M','Y','N','2015-06-21 23:12:00','Y','N','Y','Y','N'
'CUACHINI','Eskridge Ring',11,'N','M','Y','N','2015-06-21 23:02:37','N','N','Y','Y','N'
'CUACHINI','Gibson Gateway',6,'N','L','Y','Y','2015-06-21 23:02:37','Y','Y','Y','Y','N'
'CUACHINI','Shaikh Hub',19,'N','M','N','N','2015-10-10 16:18:43','N','N','Y','N','N'
'CUACOCHA','Bering Hub',5936,'N','M','Y','N','2015-10-10 16:18:43','Y','Y','Y','N','N'
'CUAGES','Cartwright Hub',0,'Y','L','Y','Y','2015-10-10 16:18:43','Y','Y','Y','Y','N'
'CUAGSA','Cooper Platform',0,'N','M','Y','N','2015-10-10 16:18:43','Y','N','Y','Y','N'
'CUAGSA','Delucas Prospect',0,'N','M','Y','N','2015-10-10 16:18:43','N','Y','Y','Y','N'
'CUBEO','Adelman Station',425,'Y','L','Y','Y','2015-12-02 22:26:53','Y','Y','Y','Y','N'
'CUBEO','Chelomey Orbital',733,'N','L','Y','Y','2015-10-17 10:39:47','Y','Y','Y','Y','N'
'CUBEO','Finch Beacon',734,'Y','L','N','N','2016-01-01 20:31:59','Y','Y','Y','Y','Y'
'CUBEO','Lubbock Penal Colony',735,'N','L','Y','N','2016-01-02 22:36:28','Y','Y','Y','Y','Y'
'CUBEO','Medupe City',332,'N','L','Y','Y','2015-06-07 16:44:21','Y','Y','Y','Y','N'
'CUBEO','Roskam Enterprise',735,'N','L','Y','N','2016-01-02 22:36:37','Y','Y','Y','Y','Y'
'CUBEO','Weaver Vision',1106,'N','L','Y','Y','2015-10-17 10:38:25','Y','Y','Y','Y','N'
'CUBEO','Whittle Orbital',1878,'N','M','Y','N','2015-10-17 10:37:25','N','N','N','Y','N'
'CUBERARA','Antonio de Andrade Platform',0,'N','M','N','N','2015-10-10 16:18:43','Y','N','Y','Y','N'
'CUBERARA','Sabine Camp',0,'N','M','Y','N','2015-10-10 16:18:43','N','N','Y','Y','N'
'CUBERE','Bardeen Gateway',202,'Y','M','Y','N','2015-10-10 16:18:43','Y','Y','Y','Y','N'
'CUBERE','Born Terminal',250,'Y','M','Y','N','2015-09-07 22:02:26','N','N','Y','N','N'
'CUBERE','Mattingly Port',1037,'Y','L','Y','Y','2015-06-21 23:14:46','Y','Y','Y','Y','N'
'CUBERE','Savery Station',13865,'Y','L','Y','Y','2015-10-10 16:18:43','Y','Y','Y','Y','N'
'CUBERE','Schweickart Dock',368,'Y','M','Y','N','2015-10-10 16:18:43','Y','Y','Y','N','N'
'CUCHAAN','Bolotov Settlement',0,'N','M','Y','N','2015-10-10 16:18:43','Y','Y','Y','Y','N'
'CUCHAAN','Onufriyenko Beacon',0,'N','M','Y','N','2015-10-10 16:18:43','N','N','Y','Y','N'
'CUCHAN','Cadamosto Orbital',0,'N','L','Y','Y','2015-10-10 16:18:43','Y','Y','Y','Y','N'
'CUCHAN','Kress Orbital',0,'N','M','N','N','2015-10-10 16:18:43','Y','N','Y','Y','N'
'CUCHAN','Reynolds Enterprise',0,'N','M','Y','N','2015-10-10 16:18:43','N','Y','Y','Y','N'
'CUCHAN','Sarmiento de Gamboa Terminal',0,'Y','L','Y','Y','2015-10-10 16:18:43','Y','Y','Y','Y','N'
'CUCHAN','Varley Station',0,'N','M','Y','N','2015-10-10 16:18:43','N','N','Y','Y','N'
'CUCHOEN','Meikle Settlement',609,'N','M','Y','N','2015-10-10 16:18:43','Y','Y','Y','Y','N'
'CUCHUA','Curtis Ring',217,'N','M','Y','N','2015-06-21 23:16:48','Y','Y','Y','Y','N'
'CUCHUA','Flagg Vision',279,'N','M','Y','N','2015-07-26 00:15:49','N','N','Y','Y','N'
'CUCHUA','Harrison Hub',638,'N','L','Y','Y','2015-04-18 21:07:10','Y','Y','Y','Y','N'
'CUCHUA','Hevelius Station',519,'N','M','Y','N','2015-06-21 23:16:48','N','N','Y','N','N'
'CUCHUA','Hulse Prospect',215,'N','L','N','N','2016-01-13 19:23:31','Y','Y','Y','Y','Y'
'CUCHUA','Kaluta Station',382,'N','M','Y','N','2015-06-21 23:16:48','Y','Y','Y','Y','N'
'CUCHUA','Prandtl Dock',159,'N','L','Y','Y','2015-06-21 23:16:48','Y','Y','Y','Y','N'
'CUCHUA','Ziegler City',217,'N','L','Y','Y','2015-04-18 21:06:50','Y','Y','Y','Y','N'
'CUIC','Brady Colony',1475,'N','M','Y','N','2015-08-03 05:56:44','N','N','Y','Y','N'
'CUICATEC','Cixin Ring',0,'Y','M','Y','N','2015-10-10 16:18:44','Y','Y','Y','Y','N'
'CUICATEC','Holub City',0,'N','M','Y','N','2015-10-10 16:18:44','N','N','Y','Y','N'
'CUICATEC','Williamson Orbital',0,'Y','L','Y','Y','2015-10-10 16:18:44','Y','Y','Y','Y','N'
'CUICAURE','Korzun Beacon',0,'Y','M','Y','N','2015-10-10 16:18:44','N','N','Y','Y','N'
'CUICHIT','Herbert City',0,'Y','M','Y','N','2015-10-10 16:18:44','Y','Y','Y','N','N'
'CUICHIT','Makeev Gateway',0,'Y','M','Y','N','2015-10-10 16:18:44','Y','Y','Y','N','N'
'CUICHIT','Moorcock Gateway',0,'Y','L','Y','Y','2015-10-10 16:18:44','Y','Y','Y','Y','N'
'CUMALAM','Ambartsumian Dock',11,'N','L','Y','Y','2015-04-29 02:00:15','Y','Y','Y','Y','N'
'CUMALAM','Juan de la Cierva Hub',1955,'N','M','N','N','2015-10-10 16:18:44','N','N','Y','Y','N'
'CUMALAM','Maury Port',0,'N','M','N','N','2015-10-10 16:18:44','N','N','Y','Y','N'
'CUMALAM','Yamamoto Survey',0,'?','L','Y','N','2016-01-13 05:18:18','Y','?','?','?','Y'
'CUPEN','Obruchev Installation',5034,'Y','M','Y','N','2015-03-22 05:21:09','N','Y','Y','Y','N'
'CUPEN','Tilman Arena',3601,'Y','M','Y','N','2015-12-01 04:22:43','N','N','Y','N','N'
'CUPERA','Sagan Relay',0,'N','M','Y','N','2015-10-10 16:18:44','N','Y','Y','Y','N'
'CUPIACI','Sandage Station',282656,'N','L','Y','Y','2015-08-03 20:43:52','Y','Y','Y','Y','N'
'CUPIAT','Phillips City',1083,'N','M','Y','N','2015-10-05 16:39:20','N','Y','Y','Y','N'
'CUPIAT','Quimper Orbital',880,'N','L','Y','Y','2015-10-05 16:26:19','Y','Y','Y','Y','N'
'CUPINOOK','Andrews Dock',15,'N','L','Y','Y','2015-05-17 07:28:31','Y','Y','Y','Y','N'
'CUPINOOK','Bella Depot',16,'?','L','Y','N','2016-01-09 17:28:15','Y','Y','Y','Y','Y'
'CUPINOOK','Bondar Platform',0,'?','?','Y','?','2016-01-02 20:46:05','?','?','?','?','?'
'CUPINOOK','Broderick Terminal',181,'N','M','Y','N','2015-05-17 04:58:56','Y','Y','Y','Y','N'
'CUPINOOK','Gelfand Lab',12,'N','L','Y','N','2016-01-04 04:02:24','Y','Y','Y','Y','Y'
'CUPINOOK','Malocello City',765,'Y','M','Y','N','2015-10-10 16:18:44','Y','Y','Y','Y','N'
'CUPINOOK','Moorcock City',59,'N','M','Y','N','2015-08-03 05:56:44','N','N','Y','N','N'
'CUPINOOK','Rotsler Terminal',181,'N','M','Y','N','2015-05-25 15:10:50','N','Y','Y','Y','N'
'CUPINOOK','Russell Gateway',134,'N','L','Y','Y','2015-05-06 22:26:30','Y','Y','Y','Y','N'
'CUPINOOK','Selous Orbital',14,'N','L','Y','Y','2015-05-06 22:08:09','Y','Y','Y','Y','N'
'CUPINOOK','Vonarburg Terminal',43,'N','L','Y','Y','2015-04-29 00:53:21','Y','Y','Y','Y','N'
'CUPINOOK','Weyl Terminal',181,'N','M','Y','N','2015-05-17 07:29:20','N','Y','Y','Y','N'
'CUPIS','Armstrong Station',201,'Y','L','Y','Y','2015-07-08 09:55:18','Y','Y','Y','Y','N'
'CUPIS','Boodt Port',118,'N','L','Y','Y','2015-03-13 21:48:28','Y','Y','Y','Y','N'
'CUPIS','Brahe Hub',667,'N','L','Y','Y','2015-06-21 23:11:47','Y','Y','Y','Y','N'
'CUPIS','Fairbairn Orbital',2935,'Y','M','Y','N','2015-12-25 19:42:21','Y','Y','Y','Y','N'
'CUPIS','Farrukh Port',0,'?','L','?','N','2016-01-12 01:53:31','Y','?','?','?','Y'
'CUPIS','Kondratyev Dock',1631,'N','M','Y','N','2015-06-14 16:11:41','N','N','Y','Y','N'
'CUPIS','Marshall Ring',371,'N','L','Y','Y','2015-06-14 16:08:41','Y','Y','Y','Y','N'
'CUPIS','Silverberg Horizons',0,'?','L','?','N','2015-12-29 05:38:49','Y','?','?','?','?'
'CUPIS','Stewart Hub',463,'N','M','Y','N','2015-10-10 16:18:44','Y','Y','Y','Y','N'
'CUPIS','Xiaoguan Dock',276,'N','M','Y','N','2015-03-13 21:48:28','N','Y','Y','Y','N'
'CUPISII','Foale Station',600,'Y','L','Y','Y','2015-05-13 12:34:58','Y','Y','Y','Y','N'
'CUPISII','Malenchenko Gateway',600,'N','M','Y','N','2015-05-13 12:34:58','Y','Y','Y','Y','N'
'CURIA','Juan de la Cierva Landing',0,'N','M','Y','N','2015-10-10 16:18:44','N','Y','Y','Y','N'
'CURIA','Whittle Dock',0,'N','M','Y','N','2015-10-10 16:18:44','N','N','Y','Y','N'
'CW URSAE MAJORIS','Farouk''s Claim',0,'?','L','Y','N','2015-12-23 17:57:53','?','?','?','?','?'
'CW URSAE MAJORIS','Fung Settlement',225,'N','M','Y','N','2015-11-19 17:50:08','N','N','Y','Y','N'
'CW URSAE MAJORIS','Halley Port',12,'N','L','Y','Y','2015-11-19 17:53:22','Y','Y','Y','Y','N'
'CW URSAE MAJORIS','Spring Installation',0,'?','L','?','N','2015-12-26 23:49:47','Y','?','?','?','?'
'CX COM','Carrasco Orbital',5179,'N','L','Y','Y','2015-12-31 19:52:50','Y','Y','Y','Y','N'
'CX COM','Cousin Horizons',642,'N','L','Y','N','2015-12-31 19:19:47','Y','Y','Y','Y','Y'
'CX COM','Murphy Relay',645,'N','L','N','N','2015-12-31 19:31:06','Y','Y','Y','Y','Y'
'CX COM','Navigator City',497,'N','M','N','N','2015-11-22 20:56:56','N','Y','Y','Y','N'
'CYBELE','Cabrera Orbital',13260,'N','M','Y','N','2015-10-21 13:41:35','N','Y','Y','Y','N'
'CYBELE','Dyomin Ring',511,'N','L','Y','Y','2015-10-21 13:42:01','Y','Y','Y','Y','N'
'CYBELE','Fraley Dock',739,'Y','L','Y','Y','2015-07-08 06:10:47','Y','Y','Y','Y','N'
'CYBELE','Hornby Port',12432,'N','M','Y','N','2015-10-21 13:41:23','Y','Y','Y','Y','N'
'CYBELE','Illy Enterprise',1373,'Y','L','Y','Y','2015-07-08 06:30:30','Y','Y','Y','Y','N'
'CYBELE','Leslie Orbital',172,'N','M','Y','N','2015-10-21 13:42:11','N','N','Y','Y','N'
'CYBELE','Morris Installation',740,'N','L','?','N','2016-01-08 23:55:49','Y','Y','Y','Y','Y'
'CYBELE','Teng-Hui Hub',12761,'N','M','Y','N','2015-10-21 13:41:12','N','N','Y','N','N'
'CYNETEK','Morukov Settlement',0,'N','M','Y','N','2015-10-10 16:18:44','N','N','Y','Y','N'
'CYNETEK','Pudwill Gorie Hub',0,'N','M','Y','N','2015-10-10 16:18:44','Y','Y','Y','N','N'
'CYNETES','Dornier Dock',0,'Y','M','Y','N','2015-10-10 16:18:44','Y','Y','Y','Y','N'
'CYNETES','Helin Dock',0,'N','L','Y','Y','2015-10-10 16:18:44','Y','Y','Y','Y','N'
'CYNETES','Von Biela Orbital',0,'N','M','Y','N','2015-10-10 16:18:44','N','N','Y','Y','N'
'CYNETICELS','Glenn Gateway',2189,'N','L','Y','Y','2015-09-12 13:16:50','Y','Y','Y','Y','N'
'CZERNI','Nakano Orbital',0,'N','M','Y','N','2015-10-10 16:18:45','N','N','Y','Y','N'
'CZERNI','Ptack Landing',0,'N','M','Y','N','2015-10-10 16:18:45','N','Y','Y','Y','N'
'CZERNO','Yang Colony',0,'N','L','Y','Y','2015-10-10 16:18:45','Y','Y','Y','Y','N'
'CZERNOBOG','Bates Dock',1166,'Y','L','Y','Y','2015-04-29 02:00:15','Y','Y','Y','Y','N'
'CZERNOVALE','Berliner Enterprise',243,'N','M','Y','N','2015-06-21 23:13:57','N','N','N','Y','N'
'CZERNOVALE','Evans Enterprise',243,'N','M','N','N','2015-10-10 16:18:45','N','Y','Y','Y','N'
'CZERNOVALE','Savinykh City',243,'Y','L','Y','Y','2015-06-21 23:13:57','Y','Y','Y','Y','N'
'D SCORPII','Cavendish Relay',0,'?','L','?','N','2015-12-30 05:36:19','Y','?','?','?','?'
'D SCORPII','Tapinas Enterprise',443,'N','M','N','N','2015-10-22 16:25:32','N','N','Y','Y','N'
'D SCORPII','Townshend Bastion',0,'?','L','Y','N','2015-12-30 05:28:44','Y','?','?','?','?'
'D SCORPII','Vasquez de Coronado Hub',2710,'N','L','Y','Y','2015-10-10 16:29:44','Y','Y','Y','Y','N'
'D SCORPII','Wiener Ring',331,'N','M','Y','N','2015-10-22 16:25:43','N','N','Y','Y','N'
'DABAKAJA','Karachkina Hub',0,'N','M','Y','N','2015-10-10 16:18:45','N','N','N','Y','N'
'DABAKAJA','Miyasaka Settlement',0,'N','M','Y','N','2015-10-10 16:18:45','N','N','Y','Y','N'
'DABAKAJA','Tietjen City',0,'N','M','Y','N','2015-10-10 16:18:45','N','Y','Y','Y','N'
'DABALNGAS','Landis Mines',18967,'Y','M','Y','N','2015-09-12 08:37:15','N','Y','Y','Y','N'
'DACIAN TSE','Sharman Camp',0,'N','M','Y','N','2015-10-10 16:18:45','Y','N','Y','Y','N'
'DADAL','Dedman Landing',1183,'Y','M','Y','N','2015-10-10 16:18:45','N','N','Y','Y','N'
'DADAL','Fiennes City',1647,'N','M','Y','N','2015-06-21 23:25:17','N','N','Y','Y','N'
'DAESI','Arago Dock',30,'N','M','Y','N','2015-09-04 14:07:26','N','N','Y','Y','N'
'DAESI','Cherry Station',14,'N','L','Y','Y','2015-09-04 14:06:58','Y','Y','Y','Y','N'
'DAESI','Connes Vision',21,'N','M','Y','N','2015-10-10 16:18:45','Y','N','N','Y','N'
'DAESI','Zhuravleva Holdings',0,'?','L','Y','N','2016-01-11 07:54:17','Y','?','?','?','Y'
'DAESIRI','Bartlett Platform',0,'N','L','Y','Y','2015-10-10 16:18:45','Y','Y','Y','Y','N'
'DAESITIATES','Ellis Gateway',430,'N','L','Y','Y','2015-06-27 02:02:33','Y','Y','Y','Y','N'
'DAESITIATES','Stephenson Hub',1100,'Y','M','N','N','2015-06-26 15:55:38','N','Y','Y','Y','N'
'DAESURATUN','Ahern Plant',287,'N','L','N','N','2016-01-09 20:31:18','Y','Y','Y','Y','Y'
'DAESURATUN','Becvar Terminal',286,'N','M','Y','N','2015-08-05 14:07:05','N','N','Y','Y','N'
'DAESURATUN','Struve Mines',385,'Y','M','N','N','2015-08-05 14:15:55','Y','Y','Y','Y','N'
'DAFNHARIAN','Delucas Station',0,'Y','L','Y','Y','2015-10-10 16:18:45','Y','Y','Y','Y','N'
'DAFNISTO','Sakers Reach',40175,'Y','L','N','N','2015-12-26 20:27:23','Y','Y','Y','Y','?'
'DAFNISTO','Seki Platform',784,'N','M','Y','N','2015-06-09 02:39:29','N','Y','Y','Y','N'
'DAGA TRI','Barbaro Landing',0,'Y','M','Y','N','2015-10-10 16:18:45','Y','Y','Y','N','N'
'DAGA TRI','Sverdrup Plant',0,'N','M','Y','N','2015-10-10 16:18:45','N','N','Y','Y','N'
'DAGAO','Flettner Settlement',0,'N','M','Y','N','2015-10-10 16:18:45','Y','N','Y','Y','N'
'DAGAO','Kelly Port',0,'Y','M','N','N','2015-10-10 16:18:45','N','N','Y','Y','N'
'DAGAZ','Abasheli Landing',934,'Y','M','Y','N','2015-07-17 00:39:02','Y','Y','Y','N','N'
'DAGAZ','Bohnhoff Hub',939,'N','M','Y','N','2016-01-06 21:30:50','N','Y','Y','Y','N'
'DAGAZ','Hutton Barracks',0,'?','?','Y','?','2016-01-01 20:26:02','?','?','?','?','?'
'DAGDHANGJEL','Fischer Base',0,'?','?','Y','?','2016-01-06 20:30:02','?','?','?','?','?'
'DAGDHANGJEL','Low Horizons',0,'?','L','Y','N','2015-12-23 17:58:05','Y','?','?','?','?'
'DAGDHANGJEL','Pasteur Terminal',10029,'Y','L','Y','Y','2015-10-10 16:18:45','Y','Y','Y','Y','N'
'DAGR','Chaviano Platform',3189,'N','M','Y','N','2015-06-21 23:16:29','N','N','Y','N','N'
'DAGR','Shalatula Colony',39853,'Y','M','Y','N','2015-10-10 16:18:46','Y','Y','Y','Y','N'
'DAGUDI','Spielberg Platform',0,'Y','M','N','N','2015-10-10 16:18:46','N','N','Y','Y','N'
'DAGUDI','Wnuk-Lipinski Base',0,'Y','M','Y','N','2015-10-10 16:18:46','Y','Y','Y','Y','N'
'DAGUTENI','Sawyer Dock',0,'Y','L','Y','Y','2015-10-10 16:18:46','Y','Y','Y','Y','N'
'DAGUTII','Ruppelt''s Claim',895,'N','M','Y','N','2015-11-14 20:56:33','N','N','Y','Y','N'
'DAGUTII','Weill Platform',1256,'N','M','Y','N','2015-11-14 20:56:14','Y','N','Y','Y','N'
'DAHA','Al-Khalili Dock',82042,'Y','L','Y','Y','2015-08-15 21:46:48','Y','Y','Y','Y','N'
'DAHA','Bagian Orbital',82032,'N','M','Y','N','2015-08-15 21:45:27','N','Y','Y','Y','N'
'DAHA','Burbank Orbital',67,'N','L','Y','Y','2015-10-18 19:53:16','Y','Y','Y','Y','N'
'DAHA','Davis Reach',0,'?','L','Y','N','2016-01-10 17:42:15','Y','?','?','?','Y'
'DAHA','Jacquard City',83816,'N','L','Y','Y','2015-08-15 21:49:15','Y','Y','Y','Y','N'
'DAHA','Jun Dock',80762,'N','M','Y','N','2015-10-10 16:18:46','Y','Y','Y','Y','N'
'DAHA','Leibniz Station',103,'N','M','Y','N','2015-08-15 21:43:43','N','N','Y','N','N'
'DAHA','Lopez de Legazpi Works',0,'?','?','Y','?','2016-01-07 20:38:00','?','?','?','?','?'
'DAHA','Mukai Orbital',81719,'N','M','Y','N','2015-08-15 21:47:26','N','N','Y','Y','N'
'DAHA','Tereshkova Hub',82037,'N','L','Y','Y','2015-08-15 21:46:12','Y','Y','Y','Y','N'
'DAHA','Tombaugh City',80767,'N','M','Y','N','2015-10-10 16:18:46','Y','Y','Y','Y','N'
'DAHA DETI','Carleson Ring',246,'Y','L','Y','Y','2015-03-13 21:48:28','Y','Y','Y','Y','N'
'DAHAES','Kojima Station',0,'N','L','Y','Y','2015-10-10 16:18:46','Y','Y','Y','Y','N'
'DAHAMBWE','Comino Landing',462,'Y','M','Y','N','2015-11-11 04:06:29','Y','Y','Y','N','N'
'DAHAMBWE','Khan Port',331,'N','M','Y','N','2015-11-11 04:04:30','Y','Y','Y','Y','N'
'DAHAN','Dahan 3 Metalworks',1854,'Y','M','Y','N','2015-10-10 16:18:46','Y','Y','Y','Y','N'
'DAHAN','Dahan Gateway',470,'Y','L','Y','Y','2015-12-26 08:22:31','Y','Y','Y','Y','N'
'DAHAN','Nelson Works',466,'N','L','Y','N','2015-12-21 13:38:53','Y','Y','Y','Y','Y'
'DAIBAIS','Celsius Colony',0,'N','M','N','N','2015-10-10 16:18:46','N','N','Y','Y','N'
